timestamp,label,confidence
2026-04-27 09:25:56,kaden,43.95
2026-04-27 09:25:56,kaden,44.62
2026-04-27 09:25:56,kaden,44.72
2026-04-27 09:25:56,kaden,45.45
2026-04-27 09:25:56,kaden,43.69
2026-04-27 09:25:56,kaden,44.66
2026-04-27 09:25:56,kaden,44.2
2026-04-27 09:25:56,kaden,44.24
2026-04-27 09:25:56,kaden,44.39
2026-04-27 09:25:56,kaden,44.21
2026-04-27 09:25:56,kaden,44.47
2026-04-27 09:25:56,kaden,44.12
2026-04-27 09:25:56,kaden,44.13
2026-04-27 09:25:57,kaden,44.56
2026-04-27 09:25:57,kaden,44.13
2026-04-27 09:25:57,kaden,44.17
2026-04-27 09:25:57,kaden,45.39
2026-04-27 09:25:57,kaden,43.64
2026-04-27 09:25:57,kaden,44.92
2026-04-27 09:25:57,kaden,44.92
2026-04-27 09:25:57,kaden,43.3
2026-04-27 09:25:57,kaden,43.98
2026-04-27 09:25:57,kaden,43.43
2026-04-27 09:25:57,kaden,43.27
2026-04-27 09:25:57,kaden,43.43
2026-04-27 09:25:57,kaden,43.37
2026-04-27 09:25:57,kaden,43.35
2026-04-27 09:25:57,kaden,43.48
2026-04-27 09:25:57,kaden,43.81
2026-04-27 09:25:57,kaden,43.78
2026-04-27 09:25:57,kaden,43.46
2026-04-27 09:25:57,kaden,42.94
2026-04-27 09:25:57,kaden,44.08
2026-04-27 09:25:58,kaden,44.16
2026-04-27 09:25:58,kaden,43.18
2026-04-27 09:25:58,kaden,43.18
2026-04-27 09:25:58,kaden,43.76
2026-04-27 09:25:58,kaden,43.88
2026-04-27 09:25:58,kaden,43.04
2026-04-27 09:25:58,kaden,43.4
2026-04-27 09:25:58,kaden,42.85
2026-04-27 09:25:58,kaden,43.37
2026-04-27 09:25:58,kaden,42.82
2026-04-27 09:25:58,kaden,42.04
2026-04-27 09:25:58,kaden,42.83
2026-04-27 09:25:58,kaden,43.11
2026-04-27 09:25:58,kaden,44.22
2026-04-27 09:25:58,kaden,43.3
2026-04-27 09:25:58,kaden,43.5
2026-04-27 09:25:58,kaden,43.25
2026-04-27 09:25:58,kaden,43.14
2026-04-27 09:25:59,kaden,42.93
2026-04-27 09:25:59,kaden,43.04
2026-04-27 09:25:59,kaden,42.99
2026-04-27 09:25:59,kaden,43.54
2026-04-27 09:25:59,kaden,43.14
2026-04-27 09:25:59,kaden,43.39
2026-04-27 09:25:59,kaden,43.29
2026-04-27 09:25:59,kaden,42.19
2026-04-27 09:25:59,kaden,42.19
2026-04-27 09:25:59,kaden,43.73
2026-04-27 09:25:59,kaden,43.15
2026-04-27 09:25:59,kaden,43.53
2026-04-27 09:25:59,kaden,43.39
2026-04-27 09:25:59,kaden,43.81
2026-04-27 09:25:59,kaden,42.9
2026-04-27 09:25:59,kaden,42.86
2026-04-27 09:25:59,kaden,42.89
2026-04-27 09:25:59,kaden,42.49
2026-04-27 09:26:00,kaden,41.97
2026-04-27 09:26:00,kaden,43.57
2026-04-27 09:26:00,kaden,43.75
2026-04-27 09:26:00,kaden,43.45
2026-04-27 09:26:00,kaden,43.06
2026-04-27 09:26:00,kaden,43.35
2026-04-27 09:26:00,kaden,43.12
2026-04-27 09:26:00,kaden,42.35
2026-04-27 09:26:00,kaden,42.8
2026-04-27 09:26:00,kaden,43.54
2026-04-27 09:26:00,kaden,44.43
2026-04-27 09:26:00,kaden,43.51
2026-04-27 09:26:00,kaden,42.78
2026-04-27 09:26:00,kaden,44.12
2026-04-27 09:26:00,kaden,44.13
2026-04-27 09:26:00,kaden,43.97
2026-04-27 09:26:00,kaden,44.13
2026-04-27 09:26:00,kaden,43.94
2026-04-27 09:26:01,kaden,43.51
2026-04-27 09:26:01,kaden,43.51
2026-04-27 09:26:01,kaden,43.62
2026-04-27 09:26:01,kaden,43.65
2026-04-27 09:26:01,kaden,43.51
2026-04-27 09:26:01,kaden,42.13
2026-04-27 09:26:01,kaden,42.89
2026-04-27 09:26:01,kaden,42.09
2026-04-27 09:26:01,kaden,42.27
2026-04-27 09:26:01,kaden,42.5
2026-04-27 09:26:01,kaden,42.81
2026-04-27 09:26:01,kaden,42.98
